laser_key,buzz.number,wav_file,cep.fund.frequency,start_laser,stop_laser,is_floral_buzz
_132313,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz69.wav,344.4,567.21,567.32,
_132313,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz75.wav,250.02,647.01,647.35,
_082147,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz33.wav,286.31,476.23,477.67,
_082147,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz37.wav,289.53,486.22,487.4,
_082147,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz40.wav,342.91,489.48,489.58,
_082147,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz41.wav,389.98,490.25,490.34,
_082147,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz43.wav,339.78,490.58,490.68,
_082147,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz45.wav,373.86,504.23,504.53,
_082147,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz49.wav,271.09,506.95,507.6,
_082147,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz50.wav,322.76,510.6,510.7,
_082147,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz51.wav,325.96,510.8,510.92,
_082147,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz64.wav,261.22,525.67,526.02,
_082147,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz66.wav,389.94,526.55,526.79,
_082147,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz67.wav,401.22,526.89,527.02,
_082147,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz69.wav,447.82,527.52,527.6,
_082147,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz74.wav,388.67,530.77,530.85,
_082147,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz77.wav,363.44,531.59,531.92,
_082147,81,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz81.wav,287.25,537.24,537.39,
_082147,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz82.wav,399.21,537.73,538.0,
_082147,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz83.wav,283.79,542.23,542.52,
_082147,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz84.wav,306.77,544.63,545.69,
_082147,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz89.wav,362.51,552.49,552.71,
_082147,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz90.wav,281.58,552.82,552.93,
_082147,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz95.wav,299.32,556.01,556.14,
_082147,98,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz98.wav,334.3,557.53,557.77,
_082147,100,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz100.wav,373.24,558.47,558.84,
_082147,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz105.wav,255.64,565.09,565.18,
_082147,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz106.wav,386.94,565.46,565.76,
_082147,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz107.wav,419.83,565.78,566.21,
_082147,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz109.wav,267.94,567.99,568.38,
_082147,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz113.wav,269.81,572.79,573.01,
_082147,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz114.wav,256.13,573.17,573.32,
_082147,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz116.wav,407.7,574.31,575.21,
_082147,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz119.wav,273.65,578.17,578.33,
_082147,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz122.wav,345.59,582.26,582.43,
_082147,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz127.wav,427.03,588.58,588.73,
_082147,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz140.wav,410.51,595.98,596.19,
_082147,143,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz143.wav,279.25,597.24,600.88,
_082147,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz149.wav,403.79,638.15,638.26,
_082147,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz150.wav,407.02,638.66,638.81,
_082147,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz153.wav,277.04,645.51,645.63,
_082147,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz154.wav,258.69,648.22,648.41,
_082147,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz162.wav,269.2,675.67,677.16,
_082147,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz165.wav,255.01,685.35,685.53,
_082147,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz172.wav,331.2,691.78,692.23,
_082147,176,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz176.wav,327.24,694.38,695.81,
_082147,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz178.wav,265.78,705.95,706.66,
_082147,183,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz183.wav,310.42,708.14,709.57,
_082147,186,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz186.wav,255.33,724.65,727.39,
_082147,189,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz189.wav,276.87,728.45,728.65,
_090451,26,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz26.wav,385.97,399.91,400.14,
_090451,27,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz27.wav,309.19,400.16,400.3,
_090451,30,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz30.wav,377.72,402.7,402.99,
_090451,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz31.wav,402.7,403.1,403.21,
_090451,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz36.wav,261.28,404.38,405.95,
_090451,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz37.wav,261.76,406.11,407.41,
_090451,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz38.wav,278.67,407.6,408.05,
_090451,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz40.wav,255.38,408.4,409.29,
_090451,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz41.wav,289.39,409.31,409.43,
_090451,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz42.wav,254.18,410.51,413.69,
_090451,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz46.wav,267.72,420.03,420.71,
_090451,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz47.wav,255.72,420.74,421.18,
_090451,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz48.wav,299.45,421.33,421.66,
_090451,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz49.wav,281.88,421.7,421.94,
_090451,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz50.wav,260.97,425.55,426.17,
_090451,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz51.wav,370.34,427.29,427.49,
_090451,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz52.wav,297.92,427.74,428.03,
_090451,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz54.wav,344.42,428.98,429.14,
_090451,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz55.wav,267.31,433.48,433.85,
_090451,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz56.wav,297.86,433.99,434.75,
_090451,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz58.wav,329.46,440.95,441.09,
_090451,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz61.wav,252.21,443.48,443.75,
_090451,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz63.wav,313.16,445.45,445.83,
_090451,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz64.wav,332.95,445.98,446.13,
_090451,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz65.wav,301.18,446.15,446.24,
_090451,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz66.wav,257.61,446.38,446.84,
_090451,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz68.wav,441.39,448.07,448.28,
_090451,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz69.wav,332.78,448.59,448.69,
_090451,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz70.wav,315.15,451.24,451.33,
_090451,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz80.wav,279.95,467.65,467.77,
_090451,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz83.wav,286.84,468.92,470.1,
_090451,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz84.wav,326.48,472.3,473.3,
_090451,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz85.wav,264.89,473.73,474.6,
_090451,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz92.wav,300.46,481.74,483.12,
_090451,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz93.wav,275.6,483.49,483.72,
_090451,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz94.wav,283.72,485.08,485.58,
_090451,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz99.wav,323.62,487.53,487.67,
_090451,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz102.wav,264.26,509.81,510.39,
_090451,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz103.wav,290.47,510.42,510.64,
_090451,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz104.wav,287.0,510.77,511.48,
_090451,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz105.wav,273.49,512.18,513.06,
_090451,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz106.wav,275.0,513.09,513.36,
_090451,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz107.wav,292.02,514.42,515.31,
_090451,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz110.wav,272.86,519.11,519.32,
_090451,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz111.wav,270.84,519.43,519.64,
_090451,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz113.wav,294.92,539.23,540.01,
_090451,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz114.wav,306.46,540.52,540.71,
_090451,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz115.wav,273.89,541.81,542.21,
_090451,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz116.wav,287.45,542.76,543.43,
_090451,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz119.wav,439.68,545.57,545.79,
_090451,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz120.wav,250.37,545.83,546.67,
_090451,121,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz121.wav,382.68,567.61,567.75,
_090451,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz122.wav,279.29,568.87,569.73,
_090451,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz127.wav,272.11,596.2,596.78,
_090451,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz128.wav,279.48,596.9,597.86,
_090451,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz129.wav,278.44,598.13,598.58,
_090451,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz130.wav,269.68,599.36,600.46,
_090451,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz131.wav,282.37,600.48,600.7,
_090451,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz132.wav,291.84,601.5,602.37,
_090451,134,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz134.wav,349.88,608.28,608.41,
_090451,137,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz137.wav,281.39,617.78,619.1,
_090451,138,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz138.wav,303.45,619.22,620.31,
_090451,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz139.wav,393.11,620.65,620.92,
_090451,141,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz141.wav,288.28,621.12,621.67,
_090451,145,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz145.wav,302.43,641.8,642.24,
_090451,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz147.wav,305.07,644.11,644.41,
_090451,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz156.wav,391.11,662.06,662.15,
_090451,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz158.wav,394.11,666.84,667.17,
_090201,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz38.wav,348.55,371.53,371.66,
_090201,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz39.wav,280.65,372.31,372.73,
_090201,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz40.wav,265.82,372.78,372.98,
_090201,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz41.wav,404.35,373.43,373.53,
_090201,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz43.wav,344.47,377.19,377.46,
_090201,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz46.wav,383.68,381.13,381.26,
_090201,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz48.wav,355.23,382.53,382.97,
_090201,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz49.wav,286.85,384.42,384.84,
_090201,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz52.wav,263.39,387.61,387.94,
_090201,53,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz53.wav,386.55,389.41,389.53,
_090201,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz55.wav,282.66,391.81,391.94,
_090201,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz57.wav,350.35,395.43,395.57,
_090201,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz58.wav,366.18,395.59,395.68,
_090201,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz59.wav,314.96,396.21,396.36,
_090201,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz69.wav,352.82,408.19,408.34,
_090201,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz72.wav,319.86,412.94,413.17,
_090201,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz78.wav,298.81,422.06,422.46,
_090201,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz79.wav,319.93,422.48,422.67,
_090201,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz80.wav,262.48,422.92,423.07,
_090201,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz90.wav,379.96,442.91,443.15,
_090201,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz94.wav,272.55,460.58,460.76,
_090201,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz97.wav,357.59,466.13,466.23,
_090201,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz102.wav,348.75,495.75,495.91,
_090201,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz107.wav,428.02,523.16,523.43,
_090201,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz112.wav,256.92,535.96,536.91,
_090201,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz113.wav,293.72,536.98,537.58,
_090201,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz115.wav,399.62,552.85,552.94,
_090201,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz116.wav,333.78,552.97,553.32,
_090201,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz122.wav,320.46,570.64,570.91,
_090201,123,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz123.wav,281.46,570.94,571.36,
_090201,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz126.wav,301.22,591.92,592.07,
_090201,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz127.wav,324.31,592.46,593.1,
_090201,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090201\_090201_buzz128.wav,435.2,593.22,593.46,
