laser_key,buzz.number,wav_file,cep.fund.frequency,start_video,stop_video,is_floral_buzz,start_laser,stop_laser
_110551,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz175.wav,303.94,838.3966800000001,838.5166800000001,no,822.2,822.32
_110551,179,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz179.wav,396.36,840.45668,840.60668,no,824.26,824.41
_113704,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz52.wav,389.07,387.09861,387.23861,no,369.32,369.46
_113704,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz54.wav,336.34,387.63861,387.99861000000004,yes,369.86,370.22
_113704,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz55.wav,303.54,388.20861,388.89861,yes,370.43,371.12
_113704,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz56.wav,335.66,389.60861,389.90861,yes,371.83,372.13
_113704,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz58.wav,289.04,392.79861,393.60861,yes,375.02,375.83
_113704,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz59.wav,273.02,393.78861,394.43861000000004,yes,376.01,376.66
_113704,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz60.wav,337.78,394.70861,395.13861,yes,376.93,377.36
_113704,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz61.wav,304.32,395.22861,396.28861,yes,377.45,378.51
_113704,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz63.wav,306.63,396.58861,397.13861,yes,378.81,379.36
_113704,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz64.wav,275.41,400.79861,401.57861,yes,383.02,383.8
_113704,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz65.wav,300.96,401.80861,402.78861,yes,384.03,385.01
_113704,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz66.wav,296.04,405.80861,406.34861,yes,388.03,388.57
_113704,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz67.wav,250.68,406.68861000000004,407.04861,yes,388.91,389.27
_113704,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz68.wav,274.4,407.17861,407.48861,yes,389.4,389.71
_113704,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz69.wav,306.28,407.70861,408.25861000000003,yes,389.93,390.48
_113704,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz70.wav,262.26,408.60861,409.07861,yes,390.83,391.3
_113704,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz71.wav,260.38,409.23861,410.09861,yes,391.46,392.32
_113704,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz72.wav,337.77,411.35861,411.79861,yes,393.58,394.02
_113704,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz73.wav,365.71,414.95861,415.04861,yes,397.18,397.27
_113704,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz74.wav,369.58,415.07861,415.27861,yes,397.3,397.5
_113704,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz77.wav,379.86,418.39861,418.78861,yes,400.62,401.01
_113704,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz78.wav,335.85,418.82861,419.47861,yes,401.05,401.7
_113704,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz79.wav,315.63,419.60861,420.24861000000004,yes,401.83,402.47
_113704,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz80.wav,277,420.62861000000004,421.19861000000003,yes,402.85,403.42
_113704,81,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz81.wav,315.23,422.12861000000004,422.63861,yes,404.35,404.86
_113704,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz82.wav,341.26,423.12861000000004,423.25861000000003,yes,405.35,405.48
_113704,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz83.wav,286.71,423.28861,423.95861,yes,405.51,406.18
_113704,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz85.wav,258.51,432.39861,432.73861,yes,414.62,414.96
_113704,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz86.wav,327.6,432.77861,434.04861,yes,415,416.27
_113704,88,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz88.wav,256.37,438.22861,439.78861,yes,420.45,422.01
_113704,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz89.wav,419.79,439.82861,439.94861000000003,no,422.05,422.17
_113704,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz92.wav,271.07,442.57861,443.32861,yes,424.8,425.55
_113704,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz93.wav,296.9,443.37861000000004,443.99861000000004,yes,425.6,426.22
_113704,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz94.wav,251.28,446.52861,446.80861,yes,428.75,429.03
_113704,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz95.wav,278.21,447.58861,448.10861,yes,429.81,430.33
_113704,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz97.wav,316.18,451.85861,452.65861,yes,434.08,434.88
_113704,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz101.wav,418.91,453.27861,453.39861,no,435.5,435.62
_113704,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz102.wav,331.93,453.44861000000003,454.45861,no,435.67,436.68
_113704,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz103.wav,276.07,454.49861000000004,456.68861000000004,no,436.72,438.91
_113704,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz105.wav,376.94,456.87861000000004,457.83861,no,439.1,440.06
_113704,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz106.wav,344.47,457.85861,458.05861,no,440.08,440.28
_113704,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz107.wav,420.09,458.14861,458.33861,no,440.37,440.56
_113704,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz112.wav,383.7,462.42861,462.87861000000004,no,444.65,445.1
_113704,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz113.wav,427.36,462.89861,463.19861000000003,no,445.12,445.42
_113704,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz114.wav,289.68,463.42861,463.62861000000004,yes,445.65,445.85
_113704,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz115.wav,320.36,463.64861,464.05861,yes,445.87,446.28
_113704,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz116.wav,349.84,464.08861,464.37861000000004,yes,446.31,446.6
_113704,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz119.wav,253.5,465.10861,465.23861,yes,447.33,447.46
_113704,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz120.wav,311.61,465.25861000000003,465.74861000000004,yes,447.48,447.97
_113704,121,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz121.wav,362.08,466.35861,466.77861,yes,448.58,449
_113704,123,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz123.wav,272.56,469.32861,469.68861000000004,yes,451.55,451.91
_113704,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz124.wav,274.68,469.78861,470.02861,yes,452.01,452.25
_113704,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz126.wav,388.74,470.92861,471.23861,yes,453.15,453.46
_113704,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz128.wav,306.38,474.37861000000004,474.63861,yes,456.6,456.86
_113704,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz130.wav,320.71,476.90861,477.29861,yes,459.13,459.52
_113704,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz132.wav,253.4,477.67861,477.98861,no,459.9,460.21
_113704,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz133.wav,345.87,478.90861,479.49861000000004,yes,461.13,461.72
_113704,134,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz134.wav,308.7,479.67861,479.98861,yes,461.9,462.21
_113704,135,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz135.wav,299.83,480.48861,480.87861000000004,yes,462.71,463.1
_113704,136,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz136.wav,345.73,481.58861,481.87861000000004,no,463.81,464.1
_113704,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz139.wav,372.51,490.03861,491.02861,yes,472.26,473.25
_113704,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz140.wav,289.66,492.73861,493.23861,yes,474.96,475.46
_113704,141,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz141.wav,317.67,493.73861,494.46861,yes,475.96,476.69
_113704,143,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz143.wav,345.34,496.72861,497.31861000000004,yes,478.95,479.54
_113704,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz144.wav,395.89,497.73861,497.92861,yes,479.96,480.15
_113704,145,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz145.wav,311.34,498.04861,498.47861,no,480.27,480.7
_113704,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz147.wav,358.58,499.03861,499.18861000000004,no,481.26,481.41
_113704,148,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz148.wav,340.04,507.31861000000004,508.03861,yes,489.54,490.26
_113704,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz149.wav,287.32,509.89861,511.37861000000004,yes,492.12,493.6
_113704,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz150.wav,322.33,512.78861,514.39861,yes,495.01,496.62
_113704,151,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz151.wav,310.78,515.49861,515.73861,no,497.72,497.96
_113704,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz156.wav,396.43,521.57861,521.89861,yes,503.8,504.12
_113704,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz157.wav,360.29,521.9286099999999,522.89861,yes,504.15,505.12
_113704,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz158.wav,344.05,522.96861,524.19861,yes,505.19,506.42
_113704,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz161.wav,321.53,525.49861,526.49861,yes,507.72,508.72
_113704,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz162.wav,324.16,526.61861,527.33861,no,508.84,509.56
_113704,164,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz164.wav,348.49,533.28861,535.66861,yes,515.51,517.89
_113704,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz165.wav,256.44,539.88861,540.0886099999999,no,522.11,522.31
_113704,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz166.wav,269.45,540.28861,540.4286099999999,no,522.51,522.65
_113704,167,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz167.wav,296.36,541.0786099999999,541.5886099999999,yes,523.3,523.81
_113704,168,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz168.wav,361.11,541.8386099999999,542.28861,yes,524.06,524.51
_113704,169,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz169.wav,256.21,544.8386099999999,545.38861,yes,527.06,527.61
_113704,170,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz170.wav,392.6,546.01861,546.37861,yes,528.24,528.6
_113704,171,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz171.wav,360.2,546.46861,546.7986099999999,yes,528.69,529.02
_113704,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz172.wav,332.07,547.27861,547.96861,yes,529.5,530.19
_113704,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz175.wav,260,558.9486099999999,559.7986099999999,yes,541.17,542.02
_113704,176,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz176.wav,324.2,560.09861,560.36861,yes,542.32,542.59
_113704,177,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz177.wav,361.14,560.38861,560.49861,yes,542.61,542.72
_113704,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz178.wav,288.12,565.41861,565.96861,yes,547.64,548.19
_113704,184,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz184.wav,294.96,571.22861,571.5786099999999,yes,553.45,553.8
_113704,187,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz187.wav,283.59,573.66861,573.8186099999999,no,555.89,556.04
_113704,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz190.wav,297.97,574.6886099999999,574.8186099999999,no,556.91,557.04
_113704,191,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz191.wav,375.47,578.39861,578.5486099999999,yes,560.62,560.77
_113704,192,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz192.wav,263.93,578.5886099999999,578.88861,yes,560.81,561.11
_113704,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz193.wav,364.26,578.9286099999999,579.23861,yes,561.15,561.46
_113704,194,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz194.wav,304.3,579.5686099999999,580.8286099999999,no,561.79,563.05
_113704,198,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz198.wav,349.84,588.5886099999999,588.6886099999999,no,570.81,570.91
_113704,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz199.wav,262.1,588.71861,589.12861,yes,570.94,571.35
_113704,200,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz200.wav,421.64,589.14861,589.2986099999999,yes,571.37,571.52
_113704,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz201.wav,284.24,589.36861,589.46861,no,571.59,571.69
_113704,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz206.wav,276.45,602.14861,603.87861,no,584.37,586.1
_113704,208,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz208.wav,435.59,612.47861,612.60861,no,594.7,594.83
_113704,209,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz209.wav,415.54,612.75861,613.26861,no,594.98,595.49
_113704,211,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz211.wav,290.18,613.75861,613.87861,no,595.98,596.1
_113704,216,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz216.wav,375.93,629.3186099999999,629.41861,no,611.54,611.64
_113704,219,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz219.wav,310.72,630.3086099999999,631.10861,no,612.53,613.33
_113704,221,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz221.wav,325.75,637.90861,638.28861,yes,620.13,620.51
_113704,223,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz223.wav,277.77,640.11861,640.36861,no,622.34,622.59
_113704,224,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz224.wav,422.57,640.4386099999999,640.72861,no,622.66,622.95
_113704,225,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz225.wav,259.06,642.5586099999999,642.65861,no,624.78,624.88
_113704,230,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz230.wav,326.12,646.23861,646.3386099999999,no,628.46,628.56
_113704,233,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz233.wav,264.54,646.66861,646.75861,no,628.89,628.98
_113704,238,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz238.wav,305.51,648.78861,648.87861,no,631.01,631.1
_113704,239,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz239.wav,361.01,649.25861,649.36861,no,631.48,631.59
_113704,240,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz240.wav,283.24,649.38861,649.61861,no,631.61,631.84
_113704,242,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz242.wav,317.06,649.86861,650.02861,no,632.09,632.25
_113704,244,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz244.wav,305.55,652.52861,652.8286099999999,yes,634.75,635.05
_113704,246,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz246.wav,403.67,653.51861,653.62861,no,635.74,635.85
